t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1651232558,1883,0.226519,0.000000,0.000000,0.000000,events/second
1651232588,1889,0.226424,0.000000,0.000000,0.000000,events/second
1651232618,1895,0.226329,0.000000,0.000000,0.000000,events/second
1651232648,1901,0.226234,0.000000,0.000000,0.000000,events/second
1651232678,1907,0.226141,0.000000,0.000000,0.000000,events/second
1651232708,1913,0.226048,0.000000,0.000000,0.000000,events/second
1651232738,1919,0.225955,0.000000,0.000000,0.000000,events/second
1651232768,1925,0.225864,0.000000,0.000000,0.000000,events/second
1651232798,1931,0.225772,0.000000,0.000000,0.000000,events/second
1651232828,1937,0.225682,0.000000,0.000000,0.000000,events/second
1651232858,1943,0.225593,0.000000,0.000000,0.000000,events/second
1651232888,1949,0.225504,0.000000,0.000000,0.000000,events/second
1651232918,1955,0.225415,0.000000,0.000000,0.000000,events/second
1651232948,1961,0.225328,0.000000,0.000000,0.000000,events/second
1651232978,1967,0.225240,0.000000,0.000000,0.000000,events/second
1651233008,1973,0.225154,0.000000,0.000000,0.000000,events/second
1651233038,1979,0.225067,0.000000,0.000000,0.000000,events/second
1651233068,1985,0.224982,0.000000,0.000000,0.000000,events/second
1651233098,1991,0.224897,0.000000,0.000000,0.000000,events/second
1651233128,1997,0.224813,0.000000,0.000000,0.000000,events/second
1651233158,2003,0.224729,0.000000,0.000000,0.000000,events/second
1651233188,2009,0.224645,0.000000,0.000000,0.000000,events/second
1651233218,2015,0.224562,0.000000,0.000000,0.000000,events/second
1651233248,2021,0.224480,0.000000,0.000000,0.000000,events/second
1651233278,2027,0.224399,0.000000,0.000000,0.000000,events/second
1651233308,2033,0.224318,0.000000,0.000000,0.000000,events/second
1651233338,2039,0.224238,0.000000,0.000000,0.000000,events/second
1651233368,2045,0.224158,0.000000,0.000000,0.000000,events/second
1651233398,2051,0.224078,0.000000,0.000000,0.000000,events/second
1651233428,2057,0.223999,0.000000,0.000000,0.000000,events/second
1651233458,2063,0.223921,0.000000,0.000000,0.000000,events/second
1651233488,2069,0.223843,0.000000,0.000000,0.000000,events/second
1651233518,2075,0.223766,0.000000,0.000000,0.000000,events/second
1651233548,2081,0.223689,0.000000,0.000000,0.000000,events/second
1651233578,2087,0.223612,0.000000,0.000000,0.000000,events/second
1651233608,2093,0.223536,0.000000,0.000000,0.000000,events/second
1651233638,2099,0.223461,0.000000,0.000000,0.000000,events/second
1651233668,2105,0.223386,0.000000,0.000000,0.000000,events/second
1651233698,2111,0.223311,0.000000,0.000000,0.000000,events/second
1651233728,2117,0.223238,0.000000,0.000000,0.000000,events/second
1651233758,2123,0.223164,0.000000,0.000000,0.000000,events/second
1651233788,2129,0.223091,0.000000,0.000000,0.000000,events/second
1651233818,2135,0.223019,0.000000,0.000000,0.000000,events/second
1651233848,2141,0.222946,0.000000,0.000000,0.000000,events/second
1651233878,2147,0.222875,0.000000,0.000000,0.000000,events/second
1651233908,2153,0.222803,0.000000,0.000000,0.000000,events/second
1651233938,2159,0.222732,0.000000,0.000000,0.000000,events/second
1651233968,2165,0.222662,0.000000,0.000000,0.000000,events/second
1651233998,2171,0.222592,0.000000,0.000000,0.000000,events/second
1651234028,2177,0.222523,0.000000,0.000000,0.000000,events/second
1651234058,2183,0.222454,0.000000,0.000000,0.000000,events/second
1651234088,2189,0.222385,0.000000,0.000000,0.000000,events/second
1651234119,2195,0.222317,0.000000,0.000000,0.000000,events/second
1651234149,2201,0.222249,0.000000,0.000000,0.000000,events/second
1651234179,2207,0.222181,0.000000,0.000000,0.000000,events/second
1651234209,2213,0.222115,0.000000,0.000000,0.000000,events/second
1651234239,2219,0.222048,0.000000,0.000000,0.000000,events/second
1651234269,2225,0.221982,0.000000,0.000000,0.000000,events/second
1651234299,2231,0.221916,0.000000,0.000000,0.000000,events/second
1651234329,2237,0.221850,0.000000,0.000000,0.000000,events/second
1651234359,2243,0.221785,0.000000,0.000000,0.000000,events/second
1651234389,2249,0.221721,0.000000,0.000000,0.000000,events/second
1651234419,2255,0.221655,0.000000,0.000000,0.000000,events/second
1651234449,2261,0.221592,0.000000,0.000000,0.000000,events/second
1651234479,2267,0.221528,0.000000,0.000000,0.000000,events/second
1651234509,2273,0.221465,0.000000,0.000000,0.000000,events/second
1651234539,2279,0.221402,0.000000,0.000000,0.000000,events/second
1651234569,2285,0.221339,0.000000,0.000000,0.000000,events/second
1651234599,2291,0.221277,0.000000,0.000000,0.000000,events/second
1651234629,2297,0.221216,0.000000,0.000000,0.000000,events/second
1651234659,2303,0.221154,0.000000,0.000000,0.000000,events/second
1651234689,2309,0.221093,0.000000,0.000000,0.000000,events/second
